                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    199,                 1.3937,                  0.167,                      0,                0.64855,                0.85635,                0.89235,                0.89671,                0.93205,                0.50552,                0.89539,                0.93897,                0.96019,                0.91308,                 1.6359,                0.16904,                      0,                0.80819,                0.89899,              0.0012199,              0.0012199,              0.0012199
                    200,                 1.4247,                0.17055,                      0,                0.66024,                 0.8514,                0.90634,                0.81779,                0.91696,                 0.5108,                0.86529,                 0.9349,                0.95727,                0.91831,                 1.5941,                0.17622,                      0,                0.83186,                0.89735,              0.0012159,              0.0012159,              0.0012159
                    201,                 1.4607,                0.17205,                      0,                0.67786,                0.85634,                0.87993,                0.86014,                0.91626,                0.49971,                0.92117,                0.92019,                0.96188,                0.91707,                 1.6325,                0.16794,                      0,                0.80661,                0.89785,               0.001212,               0.001212,               0.001212
                    202,                 1.4055,                0.16039,                      0,                0.65492,                0.85676,                0.89887,                0.88732,                0.93891,                0.51631,                0.91903,                0.90583,                0.96158,                0.91523,                 1.5678,                0.17167,                      0,                0.74906,                0.88948,               0.001208,               0.001208,               0.001208
                    203,                 1.4043,                0.16034,                      0,                  0.657,                0.85216,                0.86952,                0.89202,                 0.9309,                0.51965,                0.89524,                0.91549,                0.95972,                0.91596,                 1.5937,                0.17472,                      0,                0.73538,                 0.8902,               0.001204,               0.001204,               0.001204
                    204,                  1.407,                 0.1715,                      0,                0.65339,                0.85649,                0.88119,                 0.9108,                0.92792,                0.49308,                0.91776,                0.93427,                0.96392,                0.90914,                 1.5866,                0.20299,                      0,                 0.7487,                0.88947,              0.0012001,              0.0012001,              0.0012001
                    205,                 1.3635,                0.15003,                      0,                0.62646,                0.85805,                 0.9038,                0.90141,                0.92932,                0.50652,                0.92069,                0.92652,                0.96229,                0.91291,                   1.57,                0.17794,                      0,                0.74855,                0.89153,              0.0011961,              0.0011961,              0.0011961
                    206,                 1.3678,                0.15285,                      0,                0.64662,                0.85732,                0.89389,                0.87011,                0.92565,                0.50967,                0.91705,                0.91549,                 0.9632,                0.92263,                 1.5743,                0.17889,                      0,                0.83946,                0.88795,              0.0011922,              0.0011922,              0.0011922
                    207,                 1.3585,                0.14973,                      0,                0.64082,                0.85552,                0.91563,                0.85446,                0.93684,                0.50115,                0.90229,                0.91044,                0.96241,                0.91807,                 1.5759,                0.16743,                      0,                0.84541,                0.88763,              0.0011882,              0.0011882,              0.0011882
                    208,                 1.3976,                0.14755,                      0,                0.63214,                0.85314,                 0.8712,                 0.9061,                0.93382,                0.51052,                0.89427,                0.92958,                0.96083,                0.91323,                 1.6613,                0.17869,                      0,                0.84159,                0.89536,              0.0011842,              0.0011842,              0.0011842
                    209,                 1.4057,                0.16189,                      0,                0.64898,                0.85924,                 0.8748,                0.88567,                0.93058,                0.51135,                0.91188,                0.92304,                0.96525,                 0.9179,                 1.6978,                0.17154,                      0,                0.84965,                0.89838,              0.0011803,              0.0011803,              0.0011803
                    210,                 1.3453,                 0.1585,                      0,                0.63883,                0.85361,                0.88972,                0.86854,                0.93461,                0.49137,                0.88389,                0.93427,                0.96173,                0.90957,                 1.6683,                0.17646,                      0,                0.81956,                    0.9,              0.0011763,              0.0011763,              0.0011763
                    211,                 1.3613,                0.14987,                      0,                0.62835,                0.84887,                 0.9021,                0.86524,                0.93627,                0.50714,                 0.9267,                0.89031,                0.96291,                0.92282,                 1.5958,                0.15628,                      0,                0.87615,                0.89163,              0.0011724,              0.0011724,              0.0011724
                    212,                 1.3864,                0.15743,                      0,                0.63828,                0.84983,                0.89616,                0.86385,                0.93349,                0.50507,                0.92124,                0.88732,                0.96512,                0.92293,                 1.5886,                0.16714,                      0,                0.79164,                0.89698,              0.0011684,              0.0011684,              0.0011684
                    213,                 1.3442,                0.15577,                      0,                0.62878,                 0.8448,                0.90505,                  0.895,                0.94102,                0.50273,                0.90487,                0.92488,                0.96749,                0.92697,                 1.6419,                0.15505,                      0,                0.76568,                0.90235,              0.0011644,              0.0011644,              0.0011644
                    214,                 1.3794,                0.15403,                      0,                0.64536,                0.84882,                0.89872,                0.90141,                  0.943,                 0.5139,                0.90778,                0.92424,                0.96435,                 0.9294,                 1.6482,                0.14397,                      0,                0.83501,                0.89482,              0.0011605,              0.0011605,              0.0011605
                    215,                 1.3373,                0.14857,                      0,                0.62334,                0.84822,                0.90174,                0.91549,                 0.9398,                0.51829,                0.91723,                0.93654,                0.96413,                0.92759,                 1.6779,                0.16079,                      0,                0.85027,                 0.8945,              0.0011565,              0.0011565,              0.0011565
                    216,                 1.3961,                0.15569,                      0,                0.64149,                0.85432,                0.88715,                0.89671,                 0.9299,                0.49191,                0.90955,                0.92019,                0.96149,                 0.9203,                 1.6647,                 0.1668,                      0,                0.95256,                0.89289,              0.0011526,              0.0011526,              0.0011526
                    217,                 1.3628,                0.16012,                      0,                0.62905,                0.85221,                0.86967,                0.90851,                0.92897,                0.49094,                0.90112,                0.94366,                0.96626,                 0.9217,                 1.7048,                0.17184,                      0,                0.81539,                 0.8974,              0.0011486,              0.0011486,              0.0011486
                    218,                 1.3494,                0.14344,                      0,                0.62948,                0.85042,                0.88267,                0.90141,                0.93105,                0.49027,                0.89077,                0.94366,                0.96472,                0.90951,                 1.6146,                0.19189,                      0,                0.84473,                0.89401,              0.0011446,              0.0011446,              0.0011446
                    219,                  1.356,                0.14249,                      0,                0.63053,                 0.8524,                0.85191,                0.93427,                0.93583,                0.50379,                0.87977,                0.96192,                0.96329,                0.90771,                 1.6032,                0.19282,                      0,                0.81903,                0.89194,              0.0011407,              0.0011407,              0.0011407
                    220,                 1.3662,                0.13909,                      0,                0.63784,                0.86034,                0.94173,                 0.8347,                0.93323,                0.50143,                0.87029,                  0.945,                0.96536,                0.91707,                 1.6156,                0.16893,                      0,                0.83494,                0.89266,              0.0011367,              0.0011367,              0.0011367
                    221,                 1.3388,                 0.1459,                      0,                 0.6257,                0.84939,                  0.879,                0.88672,                0.92801,                0.50005,                 0.8976,                0.90535,                0.95503,                0.90912,                 1.6384,                0.18585,                      0,                 0.8281,                0.89115,              0.0011328,              0.0011328,              0.0011328
                    222,                 1.3624,                0.14987,                      0,                0.62709,                0.85697,                0.90443,                0.84412,                0.92648,                0.51287,                0.92958,                 0.8676,                0.95888,                0.90551,                 1.6717,                0.17649,                      0,                0.86478,                0.89954,              0.0011288,              0.0011288,              0.0011288
                    223,                 1.3656,                0.15412,                      0,                0.63352,                0.85521,                0.88323,                0.88777,                0.93251,                0.50696,                0.91155,                0.91926,                0.96076,                0.91753,                 1.6091,                0.16754,                      0,                0.75137,                0.89542,              0.0011248,              0.0011248,              0.0011248
                    224,                 1.3339,                0.15503,                      0,                0.62858,                0.84645,                0.89351,                0.90603,                0.93958,                0.49402,                0.91201,                0.92456,                0.96502,                0.91924,                 1.6604,                0.16976,                      0,                 0.8248,                 0.8962,              0.0011209,              0.0011209,              0.0011209
                    225,                 1.3696,                 0.1642,                      0,                0.64909,                0.84415,                0.88572,                0.88263,                0.92685,                0.50885,                0.90752,                0.92142,                0.96443,                0.92155,                 1.6171,                0.17427,                      0,                0.82575,                0.89685,              0.0011169,              0.0011169,              0.0011169
                    226,                 1.3479,                0.15361,                      0,                0.63197,                0.84815,                0.87549,                0.89128,                0.92117,                 0.5057,                0.90777,                0.92415,                0.96365,                0.91894,                 1.6246,                  0.175,                      0,                0.80089,                 0.8958,               0.001113,               0.001113,               0.001113
                    227,                  1.347,                0.14656,                      0,                0.62333,                  0.854,                0.87961,                0.92615,                0.93389,                0.50851,                0.89751,                0.94564,                0.96025,                0.91907,                 1.6004,                0.17763,                      0,                  0.784,                0.88869,               0.001109,               0.001109,               0.001109
                    228,                 1.3441,                0.14135,                      0,                0.62672,                0.84482,                0.91129,                0.86809,                 0.9323,                0.50982,                0.89067,                0.91791,                0.95915,                0.91868,                 1.5821,                0.16751,                      0,                0.86036,                0.88819,               0.001105,               0.001105,               0.001105
                    229,                 1.3332,                0.13927,                      0,                0.63289,                0.84858,                0.88681,                0.89202,                0.92799,                0.51833,                0.91512,                0.92019,                0.95905,                0.91408,                 1.5607,                0.17086,                      0,                 0.8113,                0.88491,              0.0011011,              0.0011011,              0.0011011
                    230,                 1.3433,                0.15012,                      0,                0.62563,                0.84881,                0.88048,                0.87793,                0.93099,                0.50853,                0.87938,                0.93897,                0.96212,                0.91638,                 1.6226,                0.17476,                      0,                0.79181,                0.88764,              0.0010971,              0.0010971,              0.0010971
                    231,                 1.3512,                0.15837,                      0,                0.63498,                0.84154,                 0.8733,                0.87373,                0.93323,                0.50876,                0.89096,                0.92069,                0.96001,                0.91717,                 1.6746,                0.19764,                      0,                0.83119,                0.89189,              0.0010932,              0.0010932,              0.0010932
                    232,                 1.3369,                0.15386,                      0,                0.62907,                0.84555,                 0.8771,                0.90465,                0.93603,                0.49423,                0.89568,                0.92708,                0.96182,                0.91751,                 1.5689,                0.18691,                      0,                0.82194,                0.89131,              0.0010892,              0.0010892,              0.0010892
                    233,                 1.3201,                0.15505,                      0,                0.62114,                0.84553,                0.89221,                0.89671,                0.93489,                0.50533,                0.89999,                0.92943,                0.95452,                0.91879,                 1.6324,                 0.1779,                      0,                0.84813,                0.89558,              0.0010852,              0.0010852,              0.0010852
                    234,                 1.3414,                0.13728,                      0,                0.61959,                0.85532,                0.86269,                0.91441,                0.93962,                0.49697,                0.89237,                0.93421,                 0.9626,                0.91885,                 1.5729,                0.16341,                      0,                0.75682,                0.89517,              0.0010813,              0.0010813,              0.0010813
                    235,                 1.3292,                0.15371,                      0,                0.61168,                 0.8522,                0.85769,                0.90545,                0.93007,                0.50674,                0.88886,                0.93872,                0.96489,                0.92389,                   1.57,                0.15597,                      0,                0.74484,                 0.8914,              0.0010773,              0.0010773,              0.0010773
                    236,                 1.3471,                0.14068,                      0,                0.62817,                0.84092,                0.87383,                0.87793,                0.92635,                0.49741,                0.85989,                0.93897,                0.96113,                0.91546,                  1.632,                0.16867,                      0,                0.86096,                0.89416,              0.0010734,              0.0010734,              0.0010734
                    237,                 1.3094,                0.14527,                      0,                0.61515,                0.84453,                0.87151,                 0.8916,                0.93994,                0.50919,                0.85794,                0.94366,                0.96372,                 0.9082,                 1.5836,                0.17955,                      0,                0.84685,                0.88954,              0.0010694,              0.0010694,              0.0010694
                    238,                 1.3401,                0.13859,                      0,                0.61562,                0.85294,                0.85965,                0.90141,                0.92707,                0.51643,                0.88575,                0.94634,                0.96491,                0.90866,                 1.5896,                0.18171,                      0,                0.74996,                0.89265,              0.0010654,              0.0010654,              0.0010654
                    239,                 1.3132,                0.14293,                      0,                0.60619,                0.84774,                0.87063,                 0.9108,                0.93972,                0.50591,                0.89286,                0.95305,                0.96416,                0.91942,                 1.5812,                0.17294,                      0,                0.75062,                0.89437,              0.0010615,              0.0010615,              0.0010615
                    240,                 1.3224,                0.14866,                      0,                0.61507,                0.84813,                0.87941,                0.89014,                 0.9377,                0.50663,                0.88923,                0.94221,                0.96251,                0.91617,                 1.5875,                 0.1841,                      0,                0.81624,                 0.8927,              0.0010575,              0.0010575,              0.0010575
                    241,                 1.2774,                0.14124,                      0,                0.59563,                 0.8464,                0.85478,                0.92488,                0.94329,                0.51022,                0.86472,                 0.9603,                0.96147,                0.91401,                 1.5409,                0.18151,                      0,                0.79971,                0.88521,              0.0010536,              0.0010536,              0.0010536
                    242,                 1.3225,                0.14779,                      0,                0.61088,                0.84849,                0.87139,                0.92244,                0.94214,                 0.5176,                0.88915,                0.94366,                0.96637,                0.91221,                 1.5424,                0.19838,                      0,                0.78701,                0.89032,              0.0010496,              0.0010496,              0.0010496
                    243,                 1.3153,                0.14112,                      0,                0.59973,                0.84755,                0.87549,                0.91549,                0.94469,                0.51685,                0.88447,                0.92488,                 0.9561,                0.91047,                 1.5187,                0.19005,                      0,                0.78456,                0.88665,              0.0010456,              0.0010456,              0.0010456
                    244,                 1.3069,                0.14312,                      0,                0.61012,                 0.8391,                0.86967,                0.91549,                0.94151,                0.51995,                0.88809,                0.93427,                 0.9656,                0.91244,                 1.5665,                0.18923,                      0,                0.78159,                0.88978,              0.0010417,              0.0010417,              0.0010417
                    245,                 1.3324,                0.15147,                      0,                0.61437,                0.85221,                0.86338,                0.91979,                0.92892,                0.51231,                0.88221,                0.95775,                0.96385,                0.90567,                 1.6122,                0.20454,                      0,                0.81908,                0.89352,              0.0010377,              0.0010377,              0.0010377
                    246,                  1.285,                0.14631,                      0,                0.59437,                0.84308,                0.87524,                0.89671,                0.93309,                0.50808,                0.88589,                0.93897,                0.96366,                0.90384,                 1.5944,                0.19898,                      0,                0.82519,                0.88824,              0.0010338,              0.0010338,              0.0010338
                    247,                 1.3009,                0.14218,                      0,                0.61051,                0.84454,                0.86577,                0.89202,                0.92871,                 0.5148,                0.87842,                0.94975,                0.96505,                0.90812,                 1.5987,                0.19582,                      0,                0.80725,                0.89155,              0.0010298,              0.0010298,              0.0010298
                    248,                  1.321,                0.14527,                      0,                0.61255,                0.84455,                0.90378,                0.88732,                0.93537,                0.49795,                0.92291,                 0.9061,                0.96228,                0.90823,                 1.5979,                0.19095,                      0,                0.79733,                0.88988,              0.0010258,              0.0010258,              0.0010258
                    249,                 1.2737,                0.14201,                      0,                0.59906,                0.84231,                0.84569,                 0.9108,                0.93153,                0.50282,                0.87887,                0.94836,                0.96293,                0.91281,                 1.6204,                0.17194,                      0,                 0.7948,                0.89009,              0.0010219,              0.0010219,              0.0010219
                    250,                 1.3062,                0.14809,                      0,                 0.6045,                0.84936,                0.86178,                0.91549,                  0.933,                0.50805,                  0.882,                0.94744,                0.95818,                0.90905,                 1.6289,                 0.1909,                      0,                  0.799,                0.89042,              0.0010179,              0.0010179,              0.0010179
                    251,                 1.3392,                0.16183,                      0,                0.62282,                0.84247,                0.84525,                0.92315,                0.93057,                0.50725,                0.88017,                0.96714,                0.96223,                 0.9196,                 1.5757,                0.16451,                      0,                0.79126,                0.88747,               0.001014,               0.001014,               0.001014
                    252,                 1.2796,                0.12858,                      0,                0.58884,                0.84265,                0.87762,                 0.9108,                0.93483,                0.51802,                0.90507,                0.94366,                0.96455,                0.91966,                 1.5789,                0.17137,                      0,                0.79902,                0.88416,                0.00101,                0.00101,                0.00101
                    253,                 1.3359,                0.14391,                      0,                0.62456,                0.83978,                0.89126,                0.88508,                0.93507,                0.51467,                0.91892,                0.92019,                 0.9637,                0.91474,                 1.5804,                0.16356,                      0,                0.85046,                0.88854,               0.001006,               0.001006,               0.001006
                    254,                 1.2843,                0.14424,                      0,                0.60122,                0.84084,                0.86598,                0.89202,                0.93577,                0.51222,                0.89705,                0.92488,                0.96109,                0.91689,                 1.5987,                0.16899,                      0,                0.96149,                 0.8861,              0.0010021,              0.0010021,              0.0010021
                    255,                 1.2788,                 0.1348,                      0,                 0.5981,                0.83469,                0.87659,                 0.9061,                0.94023,                0.52005,                0.89369,                0.93897,                0.96527,                0.92269,                 1.5641,                0.15574,                      0,                0.82944,                0.88811,             0.00099812,             0.00099812,             0.00099812
                    256,                 1.2629,                0.12728,                      0,                0.59045,                0.84409,                0.87006,                0.91163,                0.93769,                0.51668,                0.89709,                0.93897,                0.96407,                0.92072,                 1.6176,                0.16072,                      0,                0.82699,                0.89275,             0.00099416,             0.00099416,             0.00099416
                    257,                 1.3036,                0.12915,                      0,                0.59322,                0.84422,                 0.8698,                0.89671,                0.93012,                0.50783,                0.90354,                0.92355,                0.95954,                0.90421,                 1.6453,                0.18487,                      0,                0.79806,                0.89628,              0.0009902,              0.0009902,              0.0009902
                    258,                 1.3175,                0.13692,                      0,                0.60718,                0.84358,                 0.8795,                0.90141,                0.93235,                0.51707,                0.91206,                0.93427,                0.96475,                0.92086,                 1.6342,                0.18042,                      0,                0.84755,                0.88931,             0.00098624,             0.00098624,             0.00098624
                    259,                 1.2718,                0.13035,                      0,                0.59358,                0.83845,                0.88504,                0.90356,                0.93288,                0.51306,                0.91738,                0.93835,                0.96612,                0.91652,                 1.6441,                0.16917,                      0,                0.79787,                0.88917,             0.00098228,             0.00098228,             0.00098228
                    260,                 1.2952,                0.13564,                      0,                0.59776,                0.84427,                0.89463,                0.87694,                 0.9368,                0.52206,                 0.9233,                 0.9043,                 0.9623,                0.90991,                 1.6044,                0.17573,                      0,                0.84187,                0.88677,             0.00097832,             0.00097832,             0.00097832
                    261,                 1.2608,                0.13494,                      0,                0.59363,                0.84145,                0.88358,                 0.9061,                0.94149,                0.51442,                0.90694,                0.92958,                0.96441,                0.91042,                 1.6424,                0.17365,                      0,                 0.7586,                0.89374,             0.00097436,             0.00097436,             0.00097436
                    262,                 1.2981,                0.13686,                      0,                0.60306,                0.83969,                0.86334,                0.91944,                0.94242,                 0.5082,                 0.8852,                0.94122,                0.96557,                0.91078,                 1.6508,                0.17587,                      0,                0.91241,                0.89261,              0.0009704,              0.0009704,              0.0009704
                    263,                 1.2734,                0.12963,                      0,                0.59681,                0.83693,                0.86524,                0.90434,                 0.9319,                0.50435,                0.89649,                0.93524,                 0.9646,                 0.9064,                 1.6576,                0.16949,                      0,                0.91334,                0.89097,             0.00096644,             0.00096644,             0.00096644
                    264,                 1.2717,                0.13296,                      0,                0.60231,                0.83989,                0.86926,                0.92958,                0.94525,                0.50276,                0.88722,                0.94836,                0.96296,                0.90513,                  1.652,                0.18345,                      0,                0.86328,                0.89449,             0.00096248,             0.00096248,             0.00096248
                    265,                 1.2694,                0.12962,                      0,                0.58526,                0.84627,                 0.8676,                 0.9108,                 0.9373,                0.51038,                0.90491,                0.93827,                0.96283,                0.91362,                 1.6404,                0.17294,                      0,                0.77171,                 0.8938,             0.00095852,             0.00095852,             0.00095852
